1723	901	1443611467
1723	901	1443611467
1723	901	1443611548
1723	901	1443611603
1723	901	1443611820
1723	901	1443611822
1723	901	1443611892
1723	901	1443612030
1723	901	1443612099
1723	901	1443612186
1723	901	1443612186
1723	901	1443612186
1723	901	1443612197
1723	901	1443612201
1723	901	1443612216
1723	901	1443612262
1723	901	1443612441
1723	901	1443612500
1723	901	1443612828
1723	901	1443612846
1723	901	1443612855
1723	901	1443612859
1723	901	1443612864
1723	901	1443613184
1723	901	1443613185
1723	901	1443613185
1723	901	1443613185
1723	901	1443613350
1723	901	1443613350
1723	901	1443613405
1723	901	1443613417
1723	901	1443613439
1723	901	1443613688
1723	901	1443613692
1723	901	1443613775
1723	901	1443613775
1723	901	1443613878
1723	901	1443614004
1723	901	1443614004
1723	901	1443614040
1723	901	1443614193
1723	901	1443614242
1723	901	1443614242
1723	901	1443614408
1723	901	1443614515
1723	901	1443614718
1723	901	1443614744
1723	901	1443614745
1723	901	1443614900
1723	901	1443615151
1723	901	1443615152
1723	901	1443615152
1723	901	1443615152
1723	901	1443615308
1723	901	1443615329
1723	901	1443615330
1723	901	1443615331
1723	901	1443615408
1723	901	1443615408
1723	901	1443615489
1723	901	1443615492
1723	901	1443615492
1723	901	1443615537
1723	901	1443615551
1723	901	1443615551
1723	901	1443615596
1723	901	1443615630
543	227	1443690111
1057	1149	1443781561
1057	431	1443785552
1057	1595	1443791413
1159	811	1444031484
460	227	1444057511
1689	227	1444126906
813	1746	1444147072
237	227	1444151678
1577	227	1444185786
460	227	1444230310
1287	811	1444237198
597	227	1444275260
460	227	1444403108
503	879	1444461095
460	227	1444489508
460	227	1444575908
460	227	1444662309
947	811	1444678675
833	227	1444721348
1057	1505	1444738648
1057	973	1444815583
620	1369	1444820950
620	1789	1444820950
899	811	1444837580
620	811	1444838761
1164	1522	1444889862
1164	1522	1444902644
460	227	1444921508
620	1369	1444921792
1670	811	1444945269
460	227	1445007908
460	227	1445094309
503	1490	1445129103
503	1389	1445129126
460	227	1445180708
1138	227	1445196842
1522	287	1445232691
1719	1522	1445232771
1522	802	1445235208
0	323	1445235555
0	1522	1445235555
0	1580	1445244670
0	1522	1445244670
0	1522	1445248431
0	1454	1445248431
1522	581	1445253341
250	227	1445310959
1522	1669	1445316644
1522	685	1445317594
1522	685	1445318267
1522	1669	1445318742
0	1522	1445319624
0	235	1445319624
0	1522	1445320340
0	687	1445320340
0	1522	1445320923
0	1806	1445320923
1522	1068	1445325539
0	1522	1445330889
0	1304	1445330889
0	323	1445334483
0	1522	1445334483
0	1522	1445335451
0	1806	1445335451
0	1522	1445337151
0	1806	1445337151
1522	1058	1445338399
1522	1058	1445338800
1522	145	1445344475
460	227	1445353510
1610	227	1445363518
0	1522	1445402316
0	1304	1445402316
0	1522	1445402645
0	554	1445402645
1522	1669	1445404178
1522	1085	1445407150
0	1522	1445410779
0	1398	1445410779
0	1522	1445419208
0	1806	1445419208
1719	1522	1445420832
1522	1853	1445424475
0	323	1445426945
0	1522	1445426945
466	227	1445432496
1057	607	1445438606
1278	227	1445441460
0	1580	1445502881
0	1522	1445502881
0	1580	1445503170
0	1522	1445503170
0	1522	1445505310
0	660	1445505310
923	811	1445515177
1057	1510	1445519868
460	227	1445612708
759	227	1445622190
759	749	1445622190
460	227	1445699110
460	227	1445789108
1522	1661	1445840264
1522	1058	1445841323
501	811	1445868727
460	227	1445875508
737	227	1445881780
1057	467	1445935450
1226	227	1445949412
0	1522	1446010866
0	1806	1446010866
0	1567	1446013372
0	1522	1446013372
0	1522	1446026128
0	1124	1446026128
0	1522	1446029779
0	574	1446029779
460	227	1446048310
1748	811	1446051716
1522	564	1446097047
0	703	1446097355
0	1522	1446097355
0	418	1446099517
0	1522	1446099517
1522	112	1446100020
0	1522	1446103116
0	291	1446103116
112	1522	1446103312
0	1522	1446103774
0	1304	1446103774
0	1522	1446105317
0	1304	1446105317
0	1522	1446114804
0	1147	1446114804
0	1660	1446116044
0	1522	1446116044
0	1660	1446122259
0	1522	1446122259
1504	811	1446160230
1275	1522	1446183606
1522	1058	1446187997
1522	1649	1446188228
0	1522	1446203377
0	1311	1446203377
460	811	1446213909
1484	1127	1446214246
330	416	1446219885
330	811	1446219885
0	1522	1446619062
0	412	1446619062
1522	1581	1446620731
1522	1581	1446621227
0	1522	1446628155
0	1806	1446628155
0	1522	1446635659
0	1116	1446635659
0	1522	1446709504
0	1667	1446709504
770	227	1446730559
460	227	1446739508
0	693	1446789911
0	1522	1446789911
0	1522	1446795359
0	1365	1446795359
1522	911	1446795659
1522	911	1446795723
1522	911	1446796190
1522	255	1446802403
1522	1719	1446804838
770	788	1446807620
479	53	1446818530
479	227	1446818533
1762	1175	1446835823
1762	227	1446835823
1762	1789	1446835823
460	227	1446998709
1522	1164	1447048669
1522	1649	1447060662
0	1522	1447060737
0	1116	1447060737
1522	1681	1447067842
0	1567	1447072159
0	1522	1447072159
1522	287	1447074402
1522	540	1447074489
1522	1719	1447135229
0	1522	1447137379
0	1821	1447137379
0	1522	1447142847
0	1806	1447142847
1522	685	1447154965
0	1522	1447156857
0	1346	1447156857
1592	227	1447233169
594	227	1447325213
1159	811	1447357846
479	227	1447422526
1385	227	1447477588
0	1567	1447656773
0	1522	1447656773
0	1567	1447656867
0	1522	1447656867
0	323	1447658704
0	1522	1447658704
1522	112	1447658909
1057	788	1447677661
460	227	1447689910
0	323	1447741717
0	1522	1447741717
0	1522	1447764423
0	565	1447764423
0	1522	1447848880
0	1320	1447848880
1856	227	1447850365
460	227	1447862710
1160	1653	1447867498
1522	112	1447915066
1522	1019	1447915150
1522	581	1447925827
1457	227	1447927177
0	1522	1447937159
0	24	1447937159
501	811	1447998610
1522	1413	1448000886
1522	606	1448001270
1522	1447	1448003515
550	227	1448271373
0	323	1448276190
0	1522	1448276190
0	1522	1448282505
0	1147	1448282505
1486	227	1448647767
1522	1164	1448951043
0	1522	1448962860
0	600	1448962860
1522	1719	1448966778
0	1522	1448974374
0	1147	1448974374
1043	227	1448986271
1060	811	1449006605
1522	1438	1449039751
1583	227	1449042205
1522	1616	1449047898
1522	765	1449047963
1522	1447	1449048280
1057	1209	1449062794
1043	227	1449072250
715	227	1449076812
1522	1681	1449123546
304	227	1449131441
1522	1019	1449136894
1522	1019	1449137546
1522	1019	1449139399
479	53	1449140154
479	227	1449140157
460	227	1449158709
1342	227	1449198533
0	1522	1449217059
0	1254	1449217059
479	53	1449221578
479	227	1449221581
460	227	1449245109
460	227	1449331509
460	227	1449417909
1522	1019	1449466739
1522	1221	1449469923
1522	1692	1449469975
1522	701	1449470565
1522	1562	1449470662
1522	1327	1449471079
389	227	1449475217
1522	1719	1449490546
1522	1164	1449557566
0	1522	1449560825
0	1147	1449560825
0	1522	1449571430
0	298	1449571430
0	1522	1449571542
0	593	1449571542
0	1522	1449571750
0	298	1449571750
0	1522	1449571783
0	593	1449571783
1522	298	1449573097
1057	330	1449581016
910	227	1449597219
0	1522	1449646670
0	1806	1449646670
0	1522	1449655891
0	1147	1449655891
0	1522	1449658552
0	1304	1449658552
889	227	1449660551
0	1522	1449742423
0	1806	1449742423
0	1522	1449742446
0	1806	1449742446
0	1522	1449742474
0	1806	1449742474
0	1522	1449746793
0	1270	1449746793
460	227	1449763511
0	1522	1450071851
0	484	1450071851
1522	877	1450077960
0	1522	1450078046
0	484	1450078046
0	323	1450079136
0	1522	1450079136
0	323	1450079897
0	1522	1450079897
389	227	1450097830
0	1522	1450171824
0	1320	1450171824
0	1522	1450173217
0	1200	1450173217
1522	23	1450174861
0	323	1450175060
0	1522	1450175060
226	1522	1450175946
0	1522	1450176095
0	1806	1450176095
0	1522	1450184043
0	1806	1450184043
460	227	1450195511
0	1522	1450246713
0	565	1450246713
460	227	1450281917
811	256	1450321742
0	1522	1450350576
0	1172	1450350576
0	1522	1450436265
0	1678	1450436265
389	227	1450686067
389	227	1451289626
502	227	1451311399
979	227	1451410405
1522	1665	1451900378
0	1522	1451909576
0	46	1451909576
0	1522	1451976604
0	355	1451976604
0	1522	1451977105
0	1147	1451977105
0	1522	1451979553
0	1806	1451979553
0	1522	1451980845
0	1806	1451980845
460	227	1452009912
479	53	1452081400
460	227	1452096312
1522	1275	1452146191
1522	1275	1452146221
1522	1719	1452149235
1522	1719	1452151595
1522	1719	1452151651
460	227	1452182712
1522	294	1452232867
1164	1522	1452233879
1681	1522	1452234689
460	227	1452269114
460	227	1452441912
1522	294	1452491051
1522	936	1452491158
0	1522	1452496301
0	1806	1452496301
0	1522	1452496909
0	1466	1452496909
1522	442	1452497327
1522	1681	1452497387
1681	1522	1452498379
1522	1249	1452514789
1522	1164	1452515721
0	323	1452516927
0	1522	1452516927
0	1522	1452579113
0	1806	1452579113
1522	1681	1452601376
0	1580	1452601574
0	1522	1452601574
0	323	1452601619
0	1522	1452601619
460	227	1452614716
1522	323	1452666671
1809	227	1452668868
1522	1675	1452669123
1522	551	1452671031
1522	1745	1452686628
1522	145	1452686954
1830	811	1452718785
1830	811	1452718846
1522	1085	1452764766
1522	255	1452766694
0	1580	1452770522
0	1522	1452770522
0	1522	1452770985
0	1124	1452770985
284	227	1452798567
410	227	1452825503
0	1522	1452838883
0	1691	1452838883
1522	1447	1452840108
0	1522	1452840133
0	1691	1452840133
0	1522	1452852993
0	1304	1452852993
0	1522	1452861247
0	1691	1452861247
0	1522	1452861276
0	1691	1452861276
0	1580	1452861640
0	1522	1452861640
479	53	1452870260
479	227	1452870263
460	227	1452873918
1206	227	1452977512
1015	227	1453007724
95	227	1453088857
460	227	1453133114
292	0	1453154383
1522	1275	1453183433
1522	1151	1453185785
1522	738	1453185890
1522	1275	1453196962
1522	23	1453270953
1164	1522	1453273434
1522	1851	1453281413
1522	383	1453285086
1522	1851	1453285358
0	1580	1453285738
0	1522	1453285738
0	1522	1453286168
0	933	1453286168
0	1522	1453286449
0	49	1453286449
1522	351	1453287089
1522	351	1453287439
0	1522	1453370342
0	1865	1453370342
0	1522	1453372067
0	1320	1453372067
0	1522	1453372098
0	1320	1453372098
1522	1569	1453372985
0	1522	1453378120
0	1072	1453378120
0	1522	1453378650
0	1072	1453378650
1522	1085	1453442279
1522	1569	1453442713
1522	185	1453443228
460	227	1453737914
1522	1488	1453794433
0	1522	1453799679
0	1346	1453799679
1522	1164	1453800580
0	1522	1453808736
0	878	1453808736
460	227	1453824314
0	901	1453880146
0	1522	1453882572
0	1304	1453882572
0	1522	1453891773
0	1782	1453891773
0	1522	1453896247
0	1691	1453896247
1522	185	1453979474
1522	1851	1453979547
0	1522	1454054214
0	49	1454054214
0	1522	1454066091
0	1858	1454066091
1522	1164	1454067315
460	227	1454083515
460	227	1454169914
1522	185	1454317444
0	1522	1454326783
0	1806	1454326783
0	1522	1454327376
0	1806	1454327376
1522	1701	1454331607
0	1522	1454406272
0	1691	1454406272
1057	526	1454416291
1484	1127	1454427688
0	1522	1454488035
0	1147	1454488035
1522	1067	1454488366
0	1522	1454493409
0	660	1454493409
0	1522	1454493414
0	412	1454493414
1522	1492	1454502326
1522	1215	1454503148
0	1522	1454503784
0	977	1454503784
1522	1115	1454565474
0	1522	1454570480
0	1806	1454570480
0	1580	1454573495
0	1522	1454573495
460	227	1454601913
0	1522	1454653738
0	1116	1454653738
1164	1522	1454654055
1522	1376	1454655594
0	1522	1454656676
0	1304	1454656676
0	1522	1454656691
0	565	1454656691
0	1522	1454658892
0	1116	1454658892
1522	974	1454658981
1522	787	1454659289
1522	787	1454659432
1522	787	1454659609
1522	787	1454660819
1522	787	1454660824
459	227	1454661488
1522	787	1454661850
0	1522	1454667849
0	1072	1454667849
1522	1569	1454674730
0	1522	1454676229
0	1806	1454676229
1522	1085	1454676357
1522	449	1454915080
1522	449	1454922887
0	1522	1454924381
0	1147	1454924381
1057	566	1454927035
1522	1019	1454928438
1522	1031	1454929022
0	1522	1454930850
0	1806	1454930850
941	413	1454943718
941	700	1454943718
941	1057	1454943718
941	1023	1454943718
941	1256	1454943718
460	227	1454947516
1522	1647	1454995972
1522	608	1454997909
1522	185	1454998096
1522	185	1454998566
1522	608	1454998684
0	1522	1455002578
0	1806	1455002578
1522	54	1455007847
1522	1578	1455010443
1522	465	1455012378
1522	719	1455016964
0	1522	1455017143
0	1806	1455017143
1522	1447	1455018818
1522	1681	1455019238
1522	1757	1455019722
1057	330	1455023387
1057	94	1455030669
460	227	1455033912
1222	227	1455217214
460	227	1455293113
1522	6	1455522954
0	1522	1455608359
0	271	1455608359
0	1522	1455618182
0	861	1455618182
0	1522	1455619289
0	1124	1455619289
0	1580	1455620173
0	1522	1455620173
0	1580	1455620335
0	1522	1455620335
1522	198	1455623864
0	1522	1455624439
0	1858	1455624439
460	227	1455638719
0	1522	1455689061
0	1304	1455689061
0	1522	1455692963
0	1806	1455692963
0	1522	1455693201
0	1304	1455693201
1522	145	1455694129
0	1522	1455700498
0	1806	1455700498
0	1522	1455700557
0	1806	1455700557
1522	54	1455700596
1522	1085	1455703773
1522	1569	1455709291
1522	719	1455709315
1522	1164	1455710090
1522	1669	1455711060
460	227	1455725182
0	1522	1455775528
0	1611	1455775528
112	1522	1455775777
0	1522	1455776706
0	1320	1455776706
1522	1019	1455776753
0	1522	1455776914
0	1320	1455776914
1522	1118	1455777228
0	1522	1455784055
0	1806	1455784055
0	1522	1455785716
0	1124	1455785716
1522	1164	1455788225
1522	1447	1455789981
1447	1522	1455790283
1447	1522	1455790343
1522	1019	1455791537
1522	1164	1455792265
0	1522	1455795288
0	1124	1455795288
460	227	1455811517
0	1522	1455866197
0	1124	1455866197
0	703	1455879590
0	1522	1455879590
0	1522	1455880417
0	1806	1455880417
0	1522	1455882525
0	1398	1455882525
0	1522	1455882546
0	1398	1455882546
1019	1522	1455884814
1522	1019	1455884928
1522	1627	1455886138
460	227	1455897914
1057	1407	1455973507
1164	1522	1456121248
1522	581	1456124950
0	323	1456133707
0	1522	1456133707
1522	6	1456141184
1522	7	1456141543
0	1522	1456142802
0	1691	1456142802
1522	1085	1456142900
0	1522	1456146540
0	1806	1456146540
1522	1085	1456146717
1522	1788	1456146811
460	227	1456157118
1522	894	1456207457
1522	7	1456207505
1522	1019	1456207960
1522	1019	1456209015
1019	1522	1456209399
1522	1019	1456209552
1522	1019	1456221477
1522	551	1456229947
1522	159	1456230993
460	227	1456243517
0	1522	1456296819
0	1806	1456296819
1522	1627	1456297691
1522	1447	1456308953
0	1612	1456310343
0	1522	1456310343
1522	909	1456310996
1522	909	1456311099
1522	495	1456320535
460	227	1456329917
0	1378	1456392085
0	1522	1456392085
1522	1085	1456393558
0	1522	1456396752
0	1679	1456396752
0	1580	1456397125
0	1522	1456397125
1522	1085	1456397830
1522	1681	1456401294
1224	227	1456402271
0	1522	1456406420
0	1691	1456406420
460	227	1456416319
1522	1124	1456468149
1522	23	1456468760
459	227	1456473999
981	912	1456599862
460	227	1456675517
437	227	1456704110
1522	1085	1456729097
0	323	1456729387
0	1522	1456729387
1522	911	1456732354
0	901	1456732851
102	227	1456737217
1522	1085	1456738168
1522	1719	1456738466
1522	1431	1456739099
0	1574	1456741668
0	1522	1456741668
1522	1738	1456741690
1522	1738	1456746612
1522	1447	1456749172
1522	894	1456749340
1522	1719	1456749722
460	227	1456761919
639	227	1456769735
1522	1376	1456813870
1522	1427	1456813953
0	1522	1456814286
0	1072	1456814286
0	1522	1456815289
0	1147	1456815289
0	1612	1456815713
0	1522	1456815713
0	1522	1456817140
0	288	1456817140
0	1522	1456817405
0	288	1456817405
1522	380	1456835096
1522	1447	1456839168
460	227	1456848331
1522	1313	1456904067
1522	228	1456904075
1522	228	1456904092
1522	1182	1456904536
1522	1788	1456908739
1522	1788	1456908955
1522	1085	1456909214
641	1522	1456911046
1522	1719	1456913617
1522	1719	1456913650
1054	227	1456957645
0	901	1456988330
0	1522	1456991616
0	1304	1456991616
0	1522	1456992768
0	1304	1456992768
1522	1757	1456996011
1522	1863	1457003602
228	1522	1457003629
1164	1522	1457074192
1522	380	1457076550
0	1522	1457094851
0	1346	1457094851
1522	911	1457100089
1522	1447	1457101536
1485	275	1457292931
1057	1488	1457359627
1057	1488	1457359627
460	227	1457712318
0	1522	1457941207
0	1806	1457941207
1522	1447	1457955670
460	227	1457971528
0	1522	1458026083
0	1304	1458026083
0	1580	1458036103
0	1522	1458036103
1522	1681	1458036538
0	1580	1458037031
0	1522	1458037031
460	227	1458057922
1522	1447	1458108806
0	323	1458115216
0	1522	1458115216
102	227	1458125428
889	227	1458129054
0	1522	1458195729
0	488	1458195729
0	1522	1458208362
0	1147	1458208362
0	1580	1458215243
0	1522	1458215243
0	1522	1458285280
0	593	1458285280
1207	1522	1458285322
0	224	1458287450
0	1522	1458287450
0	1522	1458298684
0	1320	1458298684
460	227	1458403521
618	227	1458459084
460	227	1458489917
0	323	1458627214
0	1522	1458627214
0	323	1458627554
0	1522	1458627554
1164	1522	1458713533
827	227	1458713725
102	227	1458725694
0	1522	1458730673
0	1365	1458730673
1522	1681	1458804146
1522	619	1458804889
0	1522	1458805536
0	1147	1458805536
1522	619	1458805753
1522	619	1458805900
684	1522	1458806800
1057	1614	1458811299
0	1522	1458820705
0	1806	1458820705
1522	1669	1458822412
460	227	1459008319
460	227	1459091117
827	227	1459116284
0	1522	1459163899
0	507	1459163899
1684	227	1459165572
0	1522	1459225557
0	291	1459225557
0	1522	1459226495
0	291	1459226495
0	1522	1459230750
0	1147	1459230750
102	227	1459253402
0	1522	1459324534
0	1500	1459324534
0	1522	1459330897
0	1500	1459330897
0	1503	1459337070
0	1522	1459337070
460	227	1459350321
0	1522	1459412925
0	1320	1459412925
102	227	1459414485
460	227	1459436716
0	1522	1459488439
0	14	1459488439
460	227	1459695918
1842	416	1459754462
1842	811	1459754462
1842	1174	1459754462
202	1049	1459767843
202	763	1459767843
0	1522	1459770054
0	1806	1459770054
618	227	1459782249
1164	1522	1459836588
0	1522	1459840296
0	1124	1459840296
1522	1447	1459843883
1522	1681	1459843976
0	1522	1459844609
0	1806	1459844609
0	1522	1459845253
0	1320	1459845253
0	1522	1459848779
0	1346	1459848779
460	227	1459868721
0	1522	1459921786
0	1135	1459921786
0	1522	1459922569
0	593	1459922569
0	1522	1459923939
0	1402	1459923939
0	1522	1459931239
0	1500	1459931239
1522	1164	1459931962
1522	1447	1459932620
0	1522	1459935252
0	1147	1459935252
460	227	1459955126
0	1522	1460019093
0	1320	1460019093
0	1522	1460026385
0	1116	1460026385
1719	1522	1460026488
460	227	1460127918
460	227	1460214318
0	1522	1460362370
0	1806	1460362370
0	1522	1460438933
0	680	1460438933
0	1522	1460454585
0	115	1460454585
1522	1669	1460456455
0	1522	1460523848
0	1806	1460523848
1522	1616	1460525189
1522	442	1460525261
1522	1447	1460525351
1522	145	1460539332
1522	507	1460539332
460	227	1460559921
1522	1681	1460614802
827	227	1460622057
1164	1522	1460627423
0	1522	1460628704
0	1320	1460628704
102	227	1460630454
460	227	1460732721
503	1682	1460798478
1275	1522	1460959309
1275	1522	1460959688
1275	1522	1460959971
0	1522	1461042715
0	565	1461042715
0	1522	1461042761
0	565	1461042761
0	1522	1461043153
0	1547	1461043153
1522	1669	1461215660
1522	1669	1461215953
0	1522	1461216875
0	687	1461216875
1164	1522	1461227718
1485	0	1461241055
205	53	1461242735
763	1049	1461307030
202	1049	1461308915
202	763	1461308915
460	227	1461337517
1253	1557	1461375837
1093	1042	1461376774
1614	1715	1461380003
1019	1715	1461380271
1019	1614	1461380271
1614	1019	1461380367
379	1715	1461382427
675	1042	1461382919
1259	1042	1461383158
675	1042	1461383165
675	1042	1461383224
1715	1313	1461383561
1715	1019	1461383595
1715	1614	1461383595
1447	1715	1461386036
1447	1715	1461386905
1715	1447	1461387099
1447	1715	1461387141
1447	1145	1461387141
1447	907	1461387141
1447	1715	1461387149
1447	1715	1461387183
1447	1145	1461387183
1447	907	1461387183
1715	1313	1461388150
1259	1042	1461388925
1128	1042	1461391807
1259	1042	1461391901
1093	1042	1461393133
1440	1042	1461394105
1440	1093	1461394105
1440	1042	1461395634
1440	1128	1461395634
1165	1042	1461397048
1145	1715	1461397472
1557	964	1461397588
1715	1145	1461397622
1313	1145	1461397647
1313	1145	1461397670
1313	1715	1461397828
1145	1313	1461398280
1145	1042	1461398487
1145	1313	1461398700
1313	1145	1461399104
1093	1042	1461400425
1440	1042	1461402400
1440	1093	1461402400
1165	1440	1461403263
1165	1042	1461403263
1165	1093	1461403263
1165	1440	1461403391
1165	1042	1461403391
1165	1093	1461403391
1165	1440	1461403562
1165	1042	1461403562
1165	1093	1461403562
313	1557	1461404381
1652	1557	1461405517
1093	1165	1461405970
1734	1042	1461406527
819	1165	1461406771
819	1093	1461406771
1259	1042	1461406986
1715	1313	1461407595
1584	107	1461408513
907	1145	1461409921
1734	907	1461410013
907	1447	1461410231
1715	1313	1461411399
1715	1447	1461411410
1715	907	1461411410
1145	1734	1461411447
1165	1734	1461411477
1165	1145	1461411477
661	1042	1461411670
819	1042	1461411873
819	661	1461411873
0	1598	1461411973
1715	1598	1461411983
1259	1042	1461413485
1715	1739	1461415729
1259	1042	1461418159
1165	819	1461418312
1165	1042	1461418312
1165	661	1461418312
819	1042	1461418677
819	1259	1461418677
1769	379	1461419603
1769	1614	1461419603
1769	1715	1461419603
1769	741	1461419603
1259	1042	1461419608
318	1557	1461421582
1598	1715	1461422637
1390	1715	1461423525
1390	1739	1461423525
460	1557	1461423944
1259	1042	1461424005
1259	1042	1461424051
1715	1390	1461424311
1715	1739	1461424311
1165	1042	1461424334
1390	1715	1461425394
1390	1739	1461425394
1598	1715	1461426021
1715	1390	1461426080
1715	1739	1461426080
1715	142	1461426176
1715	1598	1461426176
1715	1447	1461426176
1715	1145	1461426176
1715	907	1461426176
313	1557	1461428803
1313	1715	1461429677
1715	1447	1461429869
1715	1681	1461429869
1093	1042	1461431466
1863	416	1461435990
416	1863	1461436023
1584	107	1461436085
1863	416	1461436113
416	1863	1461436140
1863	416	1461436159
1584	107	1461436221
1863	416	1461436408
416	1863	1461436477
652	416	1461436586
1863	652	1461436620
1863	652	1461437021
1485	326	1461437151
1863	652	1461437523
652	1863	1461437595
941	1316	1461457158
941	75	1461457158
941	1057	1461457158
941	1256	1461457158
1253	1557	1461462114
1145	493	1461465368
1145	952	1461465489
1259	1042	1461469108
941	1256	1461469398
941	1618	1461469398
941	1057	1461469398
941	413	1461469398
1165	1042	1461470467
1734	1042	1461470496
1165	1042	1461471174
1715	321	1461471194
1715	142	1461471194
1715	1145	1461471194
1715	1598	1461471194
1734	1042	1461471287
1828	1165	1461471891
1828	1042	1461471891
772	1165	1461471918
772	1042	1461471918
1828	1042	1461471972
1828	1734	1461471972
1165	1042	1461472002
1734	1042	1461472067
1447	1715	1461472596
1447	142	1461472596
1447	1145	1461472596
1447	1598	1461472596
1828	1165	1461472656
1828	1042	1461472656
1165	1042	1461472761
1734	1042	1461472985
1715	1145	1461473109
1715	493	1461473109
1715	142	1461473425
1715	1447	1461473425
1715	1145	1461473425
1715	1598	1461473425
1165	1042	1461473451
1828	1042	1461473607
1828	1734	1461473607
1734	1042	1461473647
1313	1715	1461473733
1734	1042	1461473780
1165	1042	1461473803
1165	1042	1461473888
1715	321	1461473985
1715	142	1461473985
1715	1145	1461473985
1715	1598	1461473985
1313	1715	1461474036
1313	1145	1461474036
1313	907	1461474036
1313	1715	1461474387
1313	1145	1461474387
1715	1313	1461474537
1715	1145	1461474537
1715	907	1461474537
1715	321	1461474590
1715	142	1461474590
1715	1145	1461474590
1715	1598	1461474590
1715	1447	1461474613
1715	1313	1461474620
1715	1145	1461474620
1370	1165	1461474684
1447	1715	1461474748
1715	1313	1461474788
1715	1145	1461474788
1093	772	1461475016
1259	1042	1461475141
1447	1715	1461475259
1165	1042	1461475265
1828	1165	1461475326
1828	1042	1461475326
1313	1715	1461475372
1165	1042	1461475438
772	1165	1461475469
772	1042	1461475469
1165	1042	1461475505
1313	1715	1461475507
1715	1447	1461475692
1715	1823	1461475826
1828	1165	1461476472
1828	1042	1461476472
1734	1042	1461476757
1734	1042	1461476933
1165	1042	1461476986
1734	1042	1461477078
1823	1715	1461477184
1828	1042	1461477218
1828	1734	1461477218
1134	1057	1461477353
1165	1042	1461477735
1828	1165	1461477815
1828	1042	1461477815
